unit_index,layer,channel,description
581,visual_transformer_resblocks_0,581,Stripes
582,visual_transformer_resblocks_0,582,The ground
583,visual_transformer_resblocks_0,583,The left side of objects
584,visual_transformer_resblocks_0,584,Items with designs
585,visual_transformer_resblocks_0,585,The left side of objects
586,visual_transformer_resblocks_0,586,The ground
587,visual_transformer_resblocks_0,587,Similar patterns
588,visual_transformer_resblocks_0,588,Yellow and red objects
589,visual_transformer_resblocks_0,589,The ground
590,visual_transformer_resblocks_0,590,Items with designs
591,visual_transformer_resblocks_0,591,Green objects
592,visual_transformer_resblocks_0,592,The ground
593,visual_transformer_resblocks_0,593,Similar color patterns
594,visual_transformer_resblocks_0,594,The ground
595,visual_transformer_resblocks_0,595,The left side of the object
596,visual_transformer_resblocks_0,596,Circular objects
597,visual_transformer_resblocks_0,597,The ground
598,visual_transformer_resblocks_0,598,The ground
599,visual_transformer_resblocks_0,599,The ground
600,visual_transformer_resblocks_0,600,The ground
601,visual_transformer_resblocks_0,601,Edges of objects
602,visual_transformer_resblocks_0,602,Red objects
603,visual_transformer_resblocks_0,603,Red and white colored objects
604,visual_transformer_resblocks_0,604,The ground
605,visual_transformer_resblocks_0,605,The ground
606,visual_transformer_resblocks_0,606,Horizontal lines
607,visual_transformer_resblocks_0,607,Red and white colored objects
608,visual_transformer_resblocks_0,608,Circular objects
609,visual_transformer_resblocks_0,609,Round objects
610,visual_transformer_resblocks_0,610,Red and white objects
611,visual_transformer_resblocks_0,611,Items with designs
612,visual_transformer_resblocks_0,612,Black and white colored objects
613,visual_transformer_resblocks_0,613,Nature
614,visual_transformer_resblocks_0,614,Rectangular shaped objects
615,visual_transformer_resblocks_0,615,The ground
616,visual_transformer_resblocks_0,616,Stripes
617,visual_transformer_resblocks_0,617,Similar patterns
618,visual_transformer_resblocks_0,618,The ground
619,visual_transformer_resblocks_0,619,Diagonal lines
620,visual_transformer_resblocks_0,620,Patterned objects
621,visual_transformer_resblocks_0,621,Dog heads
622,visual_transformer_resblocks_0,622,The ground
623,visual_transformer_resblocks_0,623,Numbers and letters
624,visual_transformer_resblocks_0,624,Yellow and red objects
625,visual_transformer_resblocks_0,625,Grates and stripes
626,visual_transformer_resblocks_0,626,The ground
627,visual_transformer_resblocks_0,627,Nature
628,visual_transformer_resblocks_0,628,White backgrounds
629,visual_transformer_resblocks_0,629,Designs
630,visual_transformer_resblocks_0,630,Red and white objects
631,visual_transformer_resblocks_0,631,Sign boards with text in it
632,visual_transformer_resblocks_0,632,Circular objects
633,visual_transformer_resblocks_0,633,The ground
634,visual_transformer_resblocks_0,634,The ground
635,visual_transformer_resblocks_0,635,The ground
636,visual_transformer_resblocks_0,636,Spherical objects
637,visual_transformer_resblocks_0,637,Items with designs
638,visual_transformer_resblocks_0,638,Green colored objects
639,visual_transformer_resblocks_0,639,Spotted areas in pictures
640,visual_transformer_resblocks_0,640,Vertical lines
641,visual_transformer_resblocks_0,641,Nature
642,visual_transformer_resblocks_0,642,Vertical lines
643,visual_transformer_resblocks_0,643,Black and white colored objects
644,visual_transformer_resblocks_0,644,Circular objects
645,visual_transformer_resblocks_0,645,Diagonal lines
646,visual_transformer_resblocks_0,646,Green colored objects
647,visual_transformer_resblocks_0,647,The ground
648,visual_transformer_resblocks_0,648,Green colored objects
649,visual_transformer_resblocks_0,649,Horizontal lines
650,visual_transformer_resblocks_0,650,Grids
651,visual_transformer_resblocks_0,651,Designs
652,visual_transformer_resblocks_0,652,The ground
653,visual_transformer_resblocks_0,653,The ground
654,visual_transformer_resblocks_0,654,The ground
655,visual_transformer_resblocks_0,655,Similar patterns
656,visual_transformer_resblocks_0,656,The ground
657,visual_transformer_resblocks_0,657,Spotted areas in pictures
658,visual_transformer_resblocks_0,658,Items that are knitted and cheetahs
659,visual_transformer_resblocks_0,659,Nature
660,visual_transformer_resblocks_0,660,The ground
661,visual_transformer_resblocks_0,661,The ground
662,visual_transformer_resblocks_0,662,Checkered objects
663,visual_transformer_resblocks_0,663,The ground
664,visual_transformer_resblocks_0,664,Black and white colored objects
665,visual_transformer_resblocks_0,665,Edges of objects
666,visual_transformer_resblocks_0,666,Spots of the color white
667,visual_transformer_resblocks_0,667,Green colored objects
668,visual_transformer_resblocks_0,668,Textured areas
669,visual_transformer_resblocks_0,669,Textured areas
670,visual_transformer_resblocks_0,670,Red and white colored objects
671,visual_transformer_resblocks_0,671,Black and white color combination
672,visual_transformer_resblocks_0,672,Vertical lines
673,visual_transformer_resblocks_0,673,Red and white colored objects
674,visual_transformer_resblocks_0,674,The ground
675,visual_transformer_resblocks_0,675,Items with designs
676,visual_transformer_resblocks_0,676,Nature
677,visual_transformer_resblocks_0,677,Items with designs
678,visual_transformer_resblocks_0,678,The ground
679,visual_transformer_resblocks_0,679,Edges of objects
680,visual_transformer_resblocks_0,680,The ground
681,visual_transformer_resblocks_0,681,Pink colored objects
682,visual_transformer_resblocks_0,682,Red and yellow objects
683,visual_transformer_resblocks_0,683,The ground
684,visual_transformer_resblocks_0,684,Black and white colored objects
685,visual_transformer_resblocks_0,685,Green colored objects
686,visual_transformer_resblocks_0,686,Green grass
687,visual_transformer_resblocks_0,687,Black and white color combination
688,visual_transformer_resblocks_0,688,The ground
689,visual_transformer_resblocks_0,689,The area above a object
690,visual_transformer_resblocks_0,690,Designs
691,visual_transformer_resblocks_0,691,Similar patterns
692,visual_transformer_resblocks_0,692,Black and white colored objects
693,visual_transformer_resblocks_0,693,The ground
694,visual_transformer_resblocks_0,694,The ground
695,visual_transformer_resblocks_0,695,Similar patterns
696,visual_transformer_resblocks_0,696,Circular objects
697,visual_transformer_resblocks_0,697,Items with designs
698,visual_transformer_resblocks_0,698,Black and white stripes
699,visual_transformer_resblocks_0,699,The ground
700,visual_transformer_resblocks_0,700,Plant life
701,visual_transformer_resblocks_0,701,The sky
702,visual_transformer_resblocks_0,702,Grass
703,visual_transformer_resblocks_0,703,Green grass
704,visual_transformer_resblocks_0,704,The ground
705,visual_transformer_resblocks_0,705,The ground
706,visual_transformer_resblocks_0,706,Small polka dot patterns
707,visual_transformer_resblocks_0,707,Nature
708,visual_transformer_resblocks_0,708,The ground
709,visual_transformer_resblocks_0,709,Green grass
710,visual_transformer_resblocks_0,710,Black and white colored objects
711,visual_transformer_resblocks_0,711,The ground
712,visual_transformer_resblocks_0,712,The ground
713,visual_transformer_resblocks_0,713,The ground
714,visual_transformer_resblocks_0,714,Red and white colored objects
715,visual_transformer_resblocks_0,715,Stripes
716,visual_transformer_resblocks_0,716,The sky or walls
717,visual_transformer_resblocks_0,717,The ground
718,visual_transformer_resblocks_0,718,Textured areas
719,visual_transformer_resblocks_0,719,Items with designs
720,visual_transformer_resblocks_0,720,Circular objects
721,visual_transformer_resblocks_0,721,Red and yellow objects
722,visual_transformer_resblocks_0,722,The left side of a object
723,visual_transformer_resblocks_0,723,Nature
724,visual_transformer_resblocks_0,724,Pink colored objects
725,visual_transformer_resblocks_0,725,Circular objects
726,visual_transformer_resblocks_0,726,The ground
727,visual_transformer_resblocks_0,727,The ground
728,visual_transformer_resblocks_0,728,The ground
729,visual_transformer_resblocks_0,729,Faces of human beings
730,visual_transformer_resblocks_0,730,Similar patterns
731,visual_transformer_resblocks_0,731,The left side of the object
732,visual_transformer_resblocks_0,732,Similar patterns
733,visual_transformer_resblocks_0,733,The left side of a object
734,visual_transformer_resblocks_0,734,Red and orange objects
735,visual_transformer_resblocks_0,735,Vehicles
736,visual_transformer_resblocks_0,736,Black and white stripes
737,visual_transformer_resblocks_0,737,The background
738,visual_transformer_resblocks_0,738,Designs
739,visual_transformer_resblocks_0,739,The ground
740,visual_transformer_resblocks_0,740,Items with designs
741,visual_transformer_resblocks_0,741,Nature
742,visual_transformer_resblocks_0,742,The ground
743,visual_transformer_resblocks_0,743,The ground
744,visual_transformer_resblocks_0,744,Black and white objects
745,visual_transformer_resblocks_0,745,The left side of the object
746,visual_transformer_resblocks_0,746,Items with designs
747,visual_transformer_resblocks_0,747,Items with designs
748,visual_transformer_resblocks_0,748,Black and white colored objects
749,visual_transformer_resblocks_0,749,Blue objects
750,visual_transformer_resblocks_0,750,The ground
751,visual_transformer_resblocks_0,751,The ground
752,visual_transformer_resblocks_0,752,Typewriter
753,visual_transformer_resblocks_0,753,Horizontal lines
754,visual_transformer_resblocks_0,754,The ground
755,visual_transformer_resblocks_0,755,The ground
756,visual_transformer_resblocks_0,756,Numbers and letters
757,visual_transformer_resblocks_0,757,Circular objects
758,visual_transformer_resblocks_0,758,Blue objects
759,visual_transformer_resblocks_0,759,Horizontal lines
760,visual_transformer_resblocks_0,760,Words
761,visual_transformer_resblocks_0,761,Red and white colored objects
762,visual_transformer_resblocks_0,762,The ground
763,visual_transformer_resblocks_0,763,The ground
764,visual_transformer_resblocks_0,764,Stripes
765,visual_transformer_resblocks_0,765,The ground
766,visual_transformer_resblocks_0,766,The ground
767,visual_transformer_resblocks_0,767,The ground
768,visual_transformer_resblocks_11,0,Black and white colored objects
769,visual_transformer_resblocks_11,1,Diagonal lines
770,visual_transformer_resblocks_11,2,Red and white colored objects
771,visual_transformer_resblocks_11,3,Animals
772,visual_transformer_resblocks_11,4,Black and white objects
773,visual_transformer_resblocks_11,5,Sign boards with text in it
774,visual_transformer_resblocks_11,6,Wheels of vehicles
775,visual_transformer_resblocks_11,7,Blue sky and white objects
776,visual_transformer_resblocks_11,8,Red objects
777,visual_transformer_resblocks_11,9,Circular objects
778,visual_transformer_resblocks_11,10,Dogs and vehicles
779,visual_transformer_resblocks_11,11,Circular objects
780,visual_transformer_resblocks_11,12,White colored objects
781,visual_transformer_resblocks_11,13,Circular objects
782,visual_transformer_resblocks_11,14,Rounded edges in pictures
783,visual_transformer_resblocks_11,15,Red and white colored objects
784,visual_transformer_resblocks_11,16,Dogs
785,visual_transformer_resblocks_11,17,The sky
786,visual_transformer_resblocks_11,18,Dogs
787,visual_transformer_resblocks_11,19,Green and brown colored objects
788,visual_transformer_resblocks_11,20,Red and white objects
789,visual_transformer_resblocks_11,21,Numbers and letters
790,visual_transformer_resblocks_11,22,Blue skies and pets
791,visual_transformer_resblocks_11,23,Circular objects
792,visual_transformer_resblocks_11,24,Circular objects
793,visual_transformer_resblocks_11,25,Brown colored objects
794,visual_transformer_resblocks_11,26,Numbers and letters
795,visual_transformer_resblocks_11,27,Vehicles
796,visual_transformer_resblocks_11,28,Blue skies and white objects
797,visual_transformer_resblocks_11,29,People and clothing
798,visual_transformer_resblocks_11,30,Red and white colored objects
799,visual_transformer_resblocks_11,31,Red and white objects
800,visual_transformer_resblocks_11,32,Red objects
801,visual_transformer_resblocks_11,33,People and dogs
